File,Number,Sample,Date,Days,Tank,Temperature,PAR,Treatment,Reads_sum,R,D,G,E,H,J,Saprotrophs,Reads_slope,R_rare,Slope,R_rare_conv,E_rare,J_rare,Alphaproteobacteria,Gammaproteobacteria,Bacteroidia,Other,Verrucomicrobiia,LAP_mean,LAP_sd,BG_mean,BG_sd,BG_LAP_mean,BG_LAP_sd,n
e5.4_F_filt.fastq.gz,224,e5.4,2022-08-05,37,5,15,0,Dark 15°C,19486,612,17.649594393840697,0.9433414741616398,0.028839206525883492,4.255482095275886,0.6631852332180747,0.17314995381299347,12392,575.0904826555543,0.0076604754922300344,513.7015144610075,0.030690117340042605,0.6696771977517956,0.29492969311300377,0.554192753771939,0.10089294878374234,0.04695678948989019,0.003027814841424612,1.0553425253333333,0.3729377085818447,0.5014824106666667,0.13788896684454888,0.5555545619089548,0.34189740984615735,3
e6.4_F_filt.fastq.gz,225,e6.4,2022-08-05,37,6,15,0,Dark 15°C,25391,149,7.030139283916726,0.8577553075957172,0.0471821428450787,2.524524973209052,0.5045068069994131,0.6444803276751603,3639,83.69449318967743,0.007660559056077432,104.71779895934539,0.08399763253221774,0.5702340678358819,0.025835926115552747,0.924185735102989,0.0034264109330077583,0.04655192784845023,0,18.323848671333334,14.724038070037054,3.2785425823333334,2.5620423013281455,0.2543717709304201,0.1451668655441653,3
e7.4_F_filt.fastq.gz,226,e7.4,2022-08-05,37,7,15,0,Dark 15°C,18901,814,59.89179694435025,0.9833032226278138,0.0735771461232804,5.220619345935019,0.7789689972531003,0.4565366911803617,17259,802.4842077574319,0.007660454290430607,655.4444637298775,0.07463299136031575,0.7806285929390463,0.22480292048039818,0.27712819427543606,0.39780963970160393,0.04867467329770912,0.051584572244854764,41.325254703333336,5.89525282567586,3.8775910773333333,0.9917499719653022,0.09615046615700147,0.03426147836289474,3
e8.4_F_filt.fastq.gz,227,e8.4,2022-08-05,37,8,15,0,Dark 15°C,16331,436,36.5194274137837,0.9726173143770988,0.08376015461876996,4.4670643562422,0.7349995569631722,0.3249647908884938,8543,403.95177964280447,0.007660217613761233,391.7450052943677,0.09040541285911925,0.7443500067910828,0.3465188904537377,0.5102565672647105,0.10140224113648885,0.03778090747657828,0.004041393668483253,1.385101956,0.5039438239462315,0.38208394033333337,0.15469945132358076,0.314083251413982,0.1711748483867938,3
e11.4_F_filt.fastq.gz,228,e11.4,2022-08-05,37,11,20,8,Light 20°C,18174,257,6.517962379003171,0.8465778195926108,0.025361721319078486,2.939511533835114,0.5297299025754156,0.082205348299769,6954,218.84862858033435,0.007660786369626749,220.5248231354594,0.029782971094153215,0.5455278528499748,0.7711565973368545,0.17739628040057245,0.024155386816331042,0.026356333223286014,9.35402222955871e-4,1.2355296276666667,0.5672587891707658,0.19044748766666666,0.052884572106659845,0.16951969654762525,0.06195556480697688,3
e1.5_F_filt.fastq.gz,229,e1.5,2022-09-19,82,1,15,8,Light 15°C,12638,337,45.30977581569148,0.9779297076183351,0.1344503733403308,4.539096471837257,0.7799023701475761,0.29482513055863274,6512,312.1850505905301,0.00766029955485692,316.8805706321727,0.1451375577721719,0.7902882401105051,0.2864377274885268,0.4854407342934012,0.17827187846178186,0.04367779711979743,0.006171862636493117,1.020234064,0.5664080760961884,0.17511055266666667,0.2202877674386855,0.13166281748867226,0.11150324124294937,3
e2.5_F_filt.fastq.gz,230,e2.5,2022-09-19,82,2,15,8,Light 15°C,16120,341,25.55391612911096,0.9608670547814468,0.07493817046660105,4.072495463407812,0.6983157632670223,0.23734491315136474,7137,312.90837350183097,0.007661270537539622,313.22070235627604,0.08166581112269733,0.7087641769389625,0.4775434243176182,0.4029156327543432,0.05496277915632759,0.05669975186104221,0.007878411910669975,0.5399915686666666,0.19534898185554536,0.021673156,0.0068125934521411895,0.04519040698052332,0.02555690565548929,3
e3.5_F_filt.fastq.gz,231,e3.5,2022-09-19,82,3,15,8,Light 15°C,16144,356,17.25728973887157,0.9420534733361098,0.048475532974358346,3.8123322597052636,0.6489152697043575,0.13249504459861244,7930,323.9502075824696,0.007660576459841195,317.6730247996268,0.05327142670368037,0.659505755638866,0.5192021803766104,0.35009910802775024,0.0805252725470763,0.037351337958374635,0.012822101090188307,0.6981407696666666,0.32409334299053727,0.011971683666666667,0.015818572833028344,0.026768002535831937,0.03896802896357264,3
e1.6_F_filt.fastq.gz,232,e1.6,2022-10-26,119,1,15,8,Light 15°C,16454,237,13.220150615526277,0.9243578965866274,0.05578122622584927,3.423644370911135,0.6261168097175336,0.04254284672420082,6145,204.9842613787418,0.007660499329205095,211.9739412943951,0.06449349099587649,0.6431875510571663,0.7252339856569833,0.19739880880029173,0.031117053603986883,0.0212714233621004,0.0249787285766379,0.9016154343333334,0.16773166652414598,0.45151028633333334,0.7147265767622998,0.43809400153144945,0.6807453168762511,3
e2.6_F_filt.fastq.gz,233,e2.6,2022-10-26,119,2,15,8,Light 15°C,19201,267,7.2168982522357625,0.8614363172308541,0.0270295814690478,3.2391978362767153,0.579748286557228,0.27524608093328456,7586,219.34810008487784,0.007661004896334589,216.1234703907478,0.03290157630470995,0.6008907734309835,0.2713921149940106,0.5937190771313992,0.12915993958647998,0.002812353523253997,0.002916514764855997,17.390233253333335,16.845868219250743,2.1727273559999998,1.9164303344447944,0.23266823866821917,0.2147659479400458,3
